V2,V3,V4,V5,V6,V7,V8,
26,612,0.98613238,0.980287885,0.575799494,0.808509814,1,15
26,753,0.668214154,0.735774464,0.735366888,0.015667819,1,17
26,763,0.733537505,0.895976502,0.937617875,0.606706092,1,17
26,774,0.953326475,0.946196927,0.935313718,0.968340383,1,17
26,790,0.55698518,0.636240698,0.727581607,0.677880115,1,18
26,896,0.668487251,0.852187759,0.737890776,0.952273407,1,19
26,1097,0.841763534,0.95579863,0.980152245,0.899563923,1,22
26,1371,0.643618203,0.734921058,0.695033771,0.574176999,1,26
26,1479,0.699404912,0.866004314,0.011865987,0.90377206,1,27
26,1707,0.583415042,0.80939915,0.550062153,0.817500439,1,30
26,1724,0.90656402,0.877418863,-0.003008176,0.877278372,1,30
26,1828,0.943313133,-0.017390862,0.750246215,0.849665468,1,31
27,28,0.913608147,0.607492031,0.590657196,0.855807507,1,1
27,133,0.849088605,0.755612309,0.817272674,0.739231047,1,5
27,158,0.009881341,0.010786385,0.008924817,0.700687362,1,5
27,177,0.804719516,0.875440042,0.802995117,0.015082328,1,6
27,386,0.837807249,0.680734649,0.843536107,0.665862164,1,10
27,466,-0.010274132,0.568971029,-0.000818376,0.65189934,1,12
27,848,0.700320284,0.939800344,0.592011574,0.677443524,1,19
27,1047,0.959644511,0.841972086,0.821220652,0.795607176,1,22
27,1454,0.693511235,0.005596891,0.55353583,0.509977179,1,27
27,1533,0.933005596,0.76004167,0.867269082,0.880540585,1,28
27,1657,0.602881924,0.635336129,0.78259044,0.868912388,1,29
27,1695,0.900085559,0.978988824,0.968667694,0.896873167,1,30
27,1755,0.789520794,0.845541282,0.782149186,0.893436762,1,30
27,1855,0.81982612,0.852714032,0.681824408,0.805727842,1,31
27,1870,0.734695147,0.83359352,0.810470097,0.780717125,1,31
27,1876,0.696491332,0.75181235,0.853654641,0.934462216,1,31
27,1954,0.928961486,0.973859507,0.855656513,0.933106526,1,32
28,113,-0.007008388,-0.017382367,0.019994334,0.694748355,1,4
28,470,-0.012846429,-0.010634385,0.543980784,0.733240647,1,12
28,741,0.887248322,0.720999621,0.606641599,0.783161337,1,17
28,809,0.57239075,0.642476135,0.735459413,0.778864345,1,18
28,960,0.848093799,0.875327102,0.733094032,0.660111471,1,20
28,1129,0.653549408,0.568644394,0.581129339,0.839631976,1,23
28,1304,0.018570531,0.643033808,0.643195809,0.019591502,1,25
28,1544,0.945701642,0.983286997,0.995670232,0.959287425,1,28
28,1945,0.952972037,0.843578965,0.882151708,0.962951408,1,32
29,33,0.511655317,0.621892259,0.763198891,-0.004507902,2,2
29,35,0.94102848,0.654862664,-0.006281456,0.8589775,2,2
29,38,0.863904981,0.004321616,0.004449519,0.781335135,2,2
29,40,0.774767751,0.830881524,0.93582232,0.806021015,2,2
29,41,0.019495363,0.824461648,0.812644237,0.820982278,2,2
29,42,0.591461462,0.803363381,0.781606911,0.967983049,2,2
29,44,0.787385045,0.52657276,0.584050173,0.928394335,2,2
29,49,0.739146572,0.016937392,0.89065212,0.63349409,2,2
29,53,0.958648917,0.913944052,0.961540226,0.643642997,2,2
29,54,0.85023663,0.88353747,-0.014837675,0.821228169,2,2
29,55,0.506176066,0.68744668,-0.014722007,0.813966469,2,2
29,56,0.944522792,0.852497212,0.947424953,0.95202586,2,2
29,59,0.612532971,0.850533832,0.012866344,0.747795434,2,2
29,119,0.835280776,0.714924292,0.81536403,0.797529751,2,4
29,317,0.78365006,0.921682981,0.915431679,0.939410934,2,9
29,344,0.017547931,-0.003090815,0.844484629,0.744564263,2,10
29,418,0.663564437,0.722508832,0.501130147,0.922731688,2,11
29,765,0.750065932,0.832772618,-0.013074928,0.960793957,2,17
29,797,0.865541226,0.84945813,0.636956335,0.582494804,2,18
29,1123,0.83931826,0.009752072,0.747979951,0.772680365,2,23
29,1349,0.016233592,0.005080339,0.008820454,0.533173619,2,26
29,1505,0.551132171,0.829268962,0.894179468,0.671318348,2,28
29,1736,0.567245044,0.812868123,0.003373591,-0.009771257,2,30
29,1806,0.786679637,0.495507196,-0.01256395,0.740450549,2,31
30,31,0.89147398,0.907578749,0.932666103,0.885048526,2,2
30,32,0.594777267,0.520473949,-0.005196303,0.803491787,2,2
30,33,0.735298855,0.712921362,0.653439329,0.524861161,2,2
30,35,0.923161293,0.950251666,0.90973428,0.941922075,2,2
30,37,0.915273533,0.761638195,0.887779462,0.739727934,2,2
30,39,0.941722032,0.885773339,0.927806947,0.917067218,2,2
30,41,0.818658389,0.916668872,0.925237172,0.946563254,2,2
30,42,0.955551695,0.662700594,0.813903041,0.924769119,2,2
30,43,0.800070631,0.884624304,0.511580904,0.790687593,2,2
30,51,0.014630855,0.015135995,-0.009649313,0.547220375,2,2
30,52,0.781703883,0.976639664,0.815149745,0.896906131,2,2
30,54,0.792727423,1.001457701,0.713615787,0.928695542,2,2
30,56,0.941287758,0.854490048,0.961498593,0.948193992,2,2
30,58,0.87288094,0.717911124,0.658425087,0.853737785,2,2
30,118,0.859095607,0.806668014,0.879009318,0.86275434,2,4
30,535,0.826577834,0.514622871,0.899011678,0.662810388,2,13
30,812,0.684062995,0.641191046,0.618101137,0.839206477,2,18
30,826,0.663303309,0.752180602,0.778281259,0.541948142,2,18
30,852,0.594933451,0.911934135,0.765922805,0.665074283,2,19
30,1695,0.801393529,0.528644201,0.938408719,0.7036866,2,30
31,34,0.598879005,0.723588387,0.765292194,0.594468122,2,2
31,36,0.005424986,-0.015661294,0.687401692,0.882986899,2,2
31,38,0.952610037,0.978024814,0.94099365,0.961110963,2,2
31,39,1.003380084,0.799154727,0.938102411,0.863735669,2,2
31,41,1.011626816,0.975542487,0.936897962,0.92383789,2,2
31,44,0.933094083,0.973837005,0.983130516,0.949541656,2,2
31,45,0.014698988,-0.005065657,-0.005105655,0.798734068,2,2
31,48,0.937250629,0.946835376,0.978405422,0.962006417,2,2
31,49,0.610224875,0.523118744,0.562939182,0.732149023,2,2
31,56,0.00017584,0.521372325,0.019202318,0.565686072,2,2
31,58,0.596383469,0.501816507,0.815987349,0.563167013,2,2
31,256,0.963726178,0.697470824,0.918026887,0.932258614,2,8
31,274,0.01783378,0.791230123,0.911266385,0.714199704,2,8
31,311,0.806393475,0.938753737,0.946912437,0.857423983,2,9
31,368,0.962447781,0.842832964,0.959348628,0.652324936,2,10
31,443,0.955258982,0.784135606,-0.017644097,0.937401202,2,12
31,602,0.933856117,0.971892211,0.940310881,0.936349864,2,14
31,665,0.895121101,0.870332236,0.740806146,0.586061467,2,16
31,1131,0.817802149,0.917504076,0.692851363,0.955334777,2,23
31,1434,0.979848333,0.955958064,0.99939644,0.918740741,2,27
31,1541,0.813532335,0.704775298,0.764153305,0.549573443,2,28
31,1962,-0.009940432,0.773491476,0.664178229,-0.008867481,2,32
32,33,-0.008406685,-0.011424078,-0.008050597,0.778882328,2,2
32,34,0.875483944,0.841514064,0.952694792,0.770175563,2,2
32,35,0.996011415,0.89756158,0.918852009,0.98626836,2,2
32,36,0.915809976,0.805483553,0.927156639,0.545007879,2,2
32,37,0.962545304,0.8240674,0.884469343,0.930098671,2,2
32,38,0.993317585,0.652823158,0.810714586,0.79568443,2,2
32,41,0.539707706,0.630672097,0.695832789,0.776613657,2,2
32,46,0.624950197,0.690985197,0.599890001,0.609922113,2,2
32,49,0.535154332,0.853063022,0.8232247,0.521657503,2,2
32,58,0.821310015,0.546510389,0.988591242,0.009075968,2,2
32,59,0.951504681,0.99323171,0.975457747,0.979589022,2,2
32,102,0.843629229,0.60289325,0.829763184,0.821050334,2,4
32,305,0.862210975,0.929909367,0.916942483,0.900100139,2,9
32,405,0.933831146,0.92234601,0.885277612,0.680770343,2,11
32,416,0.734459281,0.84319811,0.915843372,0.701465451,2,11
32,703,0.892482494,0.917186047,0.910166042,0.8710172,2,16
32,754,0.984557189,0.90167887,0.936954461,0.910475459,2,17
32,920,0.855828532,0.943684476,0.786253543,0.746562207,2,20
32,921,0.782791862,0.86557522,0.594771582,0.893975105,2,20
32,1053,0.993925232,0.816891395,0.866813817,0.903271282,2,22
32,1056,0.009291205,0.857028698,0.838223792,0.689429091,2,22
32,1103,0.947480607,0.903020369,0.975678476,0.906291762,2,22
32,1479,0.682039405,0.752849288,0.740252611,0.647308441,2,27
33,36,0.009409392,0.637373333,0.010804682,-0.012997052,2,2
33,40,0.810760062,0.859978868,0.887673311,0.569145562,2,2
33,43,0.826357591,0.861097974,0.804304641,0.651255209,2,2
33,46,0.834175191,0.706016525,-0.013181339,0.78998853,2,2
33,47,0.658968533,0.694026955,0.614284545,0.801871718,2,2
33,52,0.825857918,0.85567494,0.586775599,0.897687248,2,2
33,54,0.5507978,0.814233334,0.897017024,0.897942878,2,2
33,57,0.813725545,0.615255993,0.6969484,0.540658827,2,2
33,58,0.936763281,0.912800365,0.887244425,0.937592077,2,2
33,79,0.86770092,0.838985732,0.844186858,0.850996432,2,3
33,106,0.953765653,0.928327787,0.967763177,0.904097296,2,4
33,260,0.952119952,0.949974755,0.842338698,0.943381555,2,8
33,812,0.900810597,0.904958213,0.928983419,0.614806286,2,18
33,891,0.785211097,0.864906556,0.960108548,0.906203113,2,19
33,1008,0.912893534,0.751988034,0.960271672,0.902771559,2,21
33,1110,0.762497123,0.686351036,0.671165812,0.597325939,2,23
33,1254,0.623868793,0.016516722,0.701233264,-0.005240587,2,25
33,1280,0.919123534,0.735464614,0.005938922,0.52076209,2,25
33,1369,0.911439813,0.977148361,0.934163201,0.8938844,2,26
33,1519,0.534302492,0.845665986,0.509439641,0.881128205,2,28
33,1665,0.736325576,0.923544182,0.940325409,0.887131957,2,29
33,1670,0.91113417,-0.013254613,0.003639268,0.729435808,2,29
33,1682,0.005298745,-0.011471355,0.711082765,0.939705582,2,30
34,37,0.987084171,0.861218866,0.960609816,0.988514532,2,2
34,38,0.520581169,0.000466603,0.822211505,0.70757336,2,2
34,48,0.721553931,0.809348423,0.782841133,0.706402612,2,2
34,49,0.694261352,0.582753403,-0.010973712,0.774133982,2,2
34,52,0.006938517,-0.016027729,-0.01947338,-0.010737181,2,2
34,55,0.613276187,0.544902883,0.746864898,0.015781075,2,2
34,56,0.958222623,0.876314991,0.717158476,0.764761512,2,2
34,57,0.964249707,0.89582501,0.925488868,0.852041425,2,2
34,203,0.878045835,0.790729847,0.857026426,0.870318089,2,7
34,279,0.912270543,0.903016002,0.878383447,0.865123199,2,8
34,404,0.505155641,0.0044029,0.529138076,0.597837603,2,11
34,453,0.781691698,0.644461577,-0.001513592,0.880828193,2,12
34,616,0.873640136,0.870214983,0.768326255,0.78747673,2,15
34,806,0.90668612,0.596449998,0.895338837,0.864749632,2,18
34,857,0.820443242,0.746673655,0.68509262,0.647672072,2,19
34,861,0.775031677,-0.014060805,0.782239816,0.015344571,2,19
34,963,0.945513265,0.844501074,0.934537653,0.966767737,2,20
34,1194,0.733724796,0.721315623,0.003317722,0.724944344,2,24
34,1256,0.805585724,0.648992867,0.874079543,0.695820907,2,25
34,1501,0.886719255,0.595516363,0.771424806,0.899823818,2,28
34,1671,0.966779993,0.942103943,0.85756077,0.918844754,2,29
34,1899,0.801116676,0.846582773,0.742964853,0.883716477,2,32
34,1974,0.007890788,0.675758656,0.676713133,0.814400825,2,32
35,40,0.937428522,0.925168149,0.943867859,0.97037832,2,2
35,43,0.954936644,0.795924882,0.771511502,0.862781659,2,2
35,47,0.776665784,0.943010344,0.863521399,0.753594888,2,2
35,49,0.815321699,0.881368235,-0.016985884,0.824423331,2,2
35,50,0.921418222,0.829647245,0.932066124,0.782596199,2,2
35,51,0.906162078,0.898497742,0.945564898,0.642706005,2,2
35,53,0.811747778,0.717734298,0.526185206,0.780790734,2,2
35,56,0.889369316,0.900958652,0.89135227,0.688707708,2,2
35,57,0.855772859,0.91855657,0.966375422,0.963782798,2,2
35,333,0.931276382,0.897969908,0.853741375,0.881450151,2,9
35,353,0.561225126,0.735795281,0.569714438,0.969816548,2,10
35,551,0.782637694,0.962896307,0.756901593,0.922360295,2,14
35,556,0.722670696,0.637383412,0.695563409,-0.012827039,2,14
35,764,0.881603266,0.675099908,0.788233603,0.909225953,2,17
35,836,0.721092212,0.537954827,-0.007673135,0.817790674,2,18
35,857,0.91013345,0.932730695,0.838156577,0.897273235,2,19
35,995,0.014873816,0.74855165,0.71302635,0.808432342,2,21
35,1134,0.821470059,0.955028184,0.912297876,0.954078224,2,23
35,1260,0.929503791,0.847600843,0.943004463,0.847709444,2,25
35,1370,0.875207104,0.525910895,0.751114129,0.785163141,2,26
35,1456,0.867735108,0.88630871,0.957997324,0.914137949,2,27
35,1570,0.967795213,0.869340429,0.810881364,0.689697964,2,28
35,1825,0.66724651,0.818528042,0.841752776,0.846800152,2,31
36,37,0.755781324,0.777581207,0.725228878,0.814264415,2,2
36,38,0.962605236,0.878241316,0.972950985,0.87988582,2,2
36,39,0.971666564,0.813615356,0.616249083,0.875229102,2,2
36,40,0.713305369,0.805239669,0.810745027,0.836997162,2,2
36,42,0.9643072,6.25E-05,0.821175105,0.740195902,2,2
36,44,0.888292155,0.830576302,0.95299918,0.907938578,2,2
36,45,0.867832649,0.87287015,0.891765369,0.771136204,2,2
36,47,0.799554294,0.678301835,0.645058363,0.730736792,2,2
36,48,0.974373294,0.919540535,0.94163934,0.86418935,2,2
36,49,-0.004667521,0.635364289,0.017341926,0.626297929,2,2
36,50,0.577456255,0.013531849,0.850645293,0.762572483,2,2
36,52,0.623776454,0.926827715,0.902118765,0.823446274,2,2
36,55,0.91506926,0.930760672,-0.007124126,0.733592265,2,2
36,115,0.933715572,0.906355453,0.949337179,0.920478891,2,4
36,408,0.892426499,0.915284528,0.751351221,0.720560392,2,11
36,527,-0.010956851,-0.002968695,-0.000610966,0.002445422,2,13
36,550,0.637871723,0.612613392,0.638102656,0.705627487,2,14
36,564,0.847555629,0.926216138,0.734219462,0.883832187,2,14
36,612,0.696836164,0.869081858,0.949935669,0.945268387,2,15
36,623,0.873181611,0.614454868,0.629379594,0.736205476,2,15
36,698,0.56746578,0.930721006,0.761039271,0.013161761,2,16
36,843,0.865472255,0.007980199,0.834645791,-0.009298931,2,18
36,894,0.861179929,0.916405425,0.905450736,0.931674383,2,19
36,1046,0.003072502,0.006738118,0.019080491,-0.002120399,2,22
36,1347,0.014082635,-0.011767087,0.014951327,0.667775017,2,26
36,1595,0.688510847,-0.0037085,0.618597125,0.734798088,2,29
36,1839,0.954026848,0.805207286,0.958114908,0.85803057,2,31
36,1899,0.702303954,0.711672972,0.012754221,0.836195514,2,32
37,41,0.722780971,0.749401701,0.610897869,0.952971357,2,2
37,42,0.661255122,0.67728971,0.762194823,0.503955029,2,2
37,43,0.758992567,0.589113717,0.016405445,-0.005374135,2,2
37,44,0.835109503,0.812880784,0.899752522,0.845259422,2,2
37,48,-1.96E-05,0.604601309,0.846402656,0.004190333,2,2
37,49,0.985096913,0.974679129,0.921816327,0.906924748,2,2
37,50,0.778415537,0.680016795,0.658891456,0.578457931,2,2
37,52,0.780679899,0.798089059,0.766572714,0.841492441,2,2
37,54,0.937607553,0.860913656,0.949246388,0.921849773,2,2
37,55,0.654277852,0.572353907,0.613248127,0.703777122,2,2
37,56,0.850682499,0.624224702,0.793794418,0.521909542,2,2
37,58,0.89209783,0.94127228,0.902114003,0.966450003,2,2
37,59,0.683228628,-0.011097424,-0.016371064,0.014163878,2,2
37,468,0.619932845,0.911953369,0.967273141,0.762040433,2,12
37,1674,0.879269224,0.680746301,0.821099451,0.840232989,2,29
37,1876,0.837363902,0.848718734,0.887913067,0.586115048,2,31
37,1970,0.940954394,0.833760666,0.91517739,0.950791208,2,32
38,42,0.817603916,0.88432018,0.865512832,0.793139923,2,2
38,45,0.623020845,0.784829461,0.697831856,0.645927025,2,2
38,49,0.97605768,0.893364386,0.803174742,0.88879301,2,2
38,50,0.765979622,0.744070772,0.520019293,0.890945367,2,2
38,51,0.750419696,0.911228221,0.753320004,0.622535356,2,2
38,55,0.837399571,0.976909067,0.925981428,0.988439091,2,2
38,56,0.72224005,0.551677181,0.708651581,0.57825128,2,2
38,57,0.949082853,0.99885733,0.803193465,0.961790914,2,2
38,58,0.895204226,0.00063352,0.782218412,0.800586803,2,2
38,59,0.820042603,0.666817937,0.801210957,0.912574722,2,2
38,372,0.779619601,0.891258309,0.906372722,0.621722895,2,10
38,739,0.785618978,0.791681433,0.718909726,0.682575788,2,17
38,754,0.565902359,0.571538451,0.006968328,-0.009819934,2,17
38,895,0.01386862,0.87128089,0.826364214,0.599848817,2,19
38,1205,0.859285731,0.937475724,0.805046105,0.821720267,2,24
38,1667,0.923287123,0.891461477,0.849939209,0.782570123,2,29
39,40,0.767674194,0.907674441,1.000833292,0.832192737,2,2
39,42,0.012763272,0.001938461,0.582839204,-0.013104224,2,2
39,43,0.578724017,0.517091296,0.614152201,-0.019328936,2,2
39,44,0.01289704,0.707686177,0.510697962,0.545980021,2,2
39,46,0.813182062,0.721358594,0.724411056,0.650690419,2,2
39,50,0.868945826,0.892634766,0.940856056,0.949622683,2,2
39,51,0.892745265,0.901209048,0.934270128,0.913994788,2,2
39,53,0.973074355,0.963521066,0.945539646,0.911332697,2,2
39,55,0.941045424,0.64341255,0.867588045,0.672190506,2,2
39,56,0.692411412,0.917419684,0.938333379,0.961678857,2,2
39,57,0.891772318,0.908626743,0.800370572,0.930828966,2,2
39,58,0.750431748,0.899986433,0.898477247,0.954181388,2,2
39,888,0.786009917,0.851648173,0.833629114,0.831552212,2,19
39,981,0.736972734,0.880616984,0.914447477,0.746221371,2,21
39,1229,0.632976394,0.666216439,0.823622087,0.925090761,2,24
39,1251,0.788683172,0.79272647,0.74327095,0.802306246,2,25
39,1263,0.789014227,0.726773411,0.880473074,0.746819301,2,25
39,1644,0.83729112,0.710947462,0.802517327,0.882955703,2,29
39,1782,0.817245671,0.636161348,0.702532084,0.781471542,2,31
39,1864,0.738827256,0.891496367,0.843710864,0.923831319,2,31
39,1953,0.730074979,0.838595538,0.547916486,0.745252056,2,32
39,1979,0.804228984,0.966536265,0.826828292,0.766868236,2,32
40,41,0.819681537,0.808439035,0.720080048,0.622989413,2,2
40,42,0.793870343,0.744123548,0.857590338,0.739891372,2,2
40,45,0.583597582,0.901436318,0.795036414,0.867825479,2,2
40,53,0.520017355,0.557964899,-0.013503968,-0.01531946,2,2
40,54,0.6613394,0.71730276,0.536781321,0.763880798,2,2
40,184,0.875463375,0.91033166,0.902609031,0.748671575,2,6
40,385,0.954418556,0.69904398,0.957311363,0.710511482,2,10
40,696,0.796631634,-0.013377182,0.009414555,0.789791617,2,16
40,1002,0.843959606,0.89761787,0.901430148,0.895296217,2,21
40,1250,0.885341783,0.881255513,0.909848801,0.957016771,2,25
40,1253,0.583658418,0.882506075,0.955640026,0.60914314,2,25
40,1315,0.981149513,0.979327153,0.946637157,0.934897121,2,25
40,1520,0.010139325,-0.00734514,0.000543171,0.008681536,2,28
40,1808,0.787670557,0.657551441,0.83993834,0.913640682,2,31
40,1898,0.724118197,0.917905328,0.538227074,0.93756258,2,32
40,1913,0.595729035,0.831670218,-0.019259073,0.557131483,2,32
41,42,0.849446006,0.847162368,0.6802807,0.868520123,2,2
41,44,0.880790826,0.675537193,0.809087885,0.831019122,2,2
41,47,0.748327956,0.910721364,0.784172332,0.893026466,2,2
41,48,0.995644155,0.943356864,0.964508111,0.952584235,2,2
41,50,0.93992849,0.879980558,0.978292023,0.985350316,2,2
41,51,0.841443141,0.933713795,0.747227393,0.717082789,2,2
41,53,0.830723973,0.736841462,0.624760836,0.780083378,2,2
41,55,0.75530459,0.856878767,0.800503997,-0.01449371,2,2
41,56,0.794120844,-0.007160899,0.898501754,0.874697432,2,2
41,57,0.001648243,0.59482964,0.814734654,-0.010651439,2,2
41,102,0.010689407,0.710411339,0.533583173,0.814445988,2,4
41,196,0.760333723,0.746417895,0.656606248,0.804653984,2,6
41,471,0.584838467,0.011095318,0.677437032,0.683913626,2,12
41,591,0.669075562,0.908062083,0.517749397,0.654696316,2,14
41,690,0.914791157,0.864993669,0.912528056,0.70492218,2,16
41,727,0.906048568,0.908204181,0.878057797,0.958715957,2,17
41,758,0.966791404,0.90254836,0.899548935,0.831957434,2,17
41,893,0.92355686,0.869379529,0.94471976,0.790279207,2,19
41,1022,0.737879493,0.819601308,0.665975915,0.827927611,2,21
41,1153,0.864450057,0.966011721,0.938404172,0.966798378,2,23
41,1306,0.552936387,0.01698698,0.598994525,0.553967145,2,25
41,1651,0.973302789,0.745144688,0.921893375,0.85424625,2,29
41,1806,0.9160613,0.911355633,0.884293164,0.954438397,2,31
41,1963,0.919095865,0.927174311,0.887619402,0.783981915,2,32
42,47,0.888711233,0.648008467,0.840757382,0.636384374,2,2
42,48,0.814262343,0.704161642,0.669922587,0.875537036,2,2
42,51,0.919907731,0.877724295,0.846004244,0.898639936,2,2
42,52,0.832351122,0.921413372,0.901301541,0.927423015,2,2
42,59,0.667106776,0.53377488,-0.01242297,0.00160612,2,2
42,201,0.001022747,0.751157336,0.799857715,0.653925002,2,7
42,266,0.61145471,0.011541344,0.696769865,0.908522645,2,8
42,273,0.544236926,0.721909583,0.651315229,0.845851258,2,8
42,304,0.667740693,0.724859963,-0.005434342,0.702496958,2,9
42,341,0.654271725,0.766301212,0.67591814,0.515434791,2,10
42,635,0.815818455,0.689301931,0.979318311,0.642844534,2,15
42,765,0.769425659,0.804308859,0.82775836,0.858355721,2,17
42,966,0.909477599,0.718041356,0.790715247,-0.003478289,2,20
42,1011,0.628011424,0.932396742,0.519169349,0.924094973,2,21
42,1028,0.973504488,0.914269843,0.959439541,0.940108509,2,21
42,1124,0.925867524,0.771059494,0.947129167,0.839298964,2,23
