"V1","V2","V3","V4","V5","V6","V7","V8"
"466",28,1945,0.96199,0.84084,0.88001,0.94528,23,32
"467",29,33,0.50438,0.63177,0.76745,0,28,7
"468",29,35,0.95752,0.65758,0,0.86554,28,14
"469",29,38,0.86844,0,0,0.78939,28,25
"470",29,40,0.76599,0.82205,0.92239,0.80911,28,20
"471",29,41,0,0.82162,0.81644,0.8261,28,13
"472",29,42,0.58854,0.81226,0.78282,0.96754,28,19
"473",29,44,0.77552,0.51774,0.58219,0.93688,28,18
"474",29,49,0.74692,0,0.87437,0.63802,28,7
"475",29,53,0.95137,0.90325,0.97927,0.65172,28,28
"476",29,54,0.83364,0.89992,0,0.83459,28,17
"477",29,55,0.50166,0.69803,0,0.82566,28,30
"478",29,56,0.93837,0.85273,0.95162,0.93747,28,6
"479",29,59,0.60136,0.84938,0,0.73558,28,30
"480",29,119,0.83768,0.72369,0.8271,0.7993,28,29
"481",29,317,0.79699,0.90431,0.91036,0.92699,28,9
"482",29,344,0,0,0.85511,0.74604,28,18
"483",29,418,0.65781,0.7273,0.50175,0.915,28,23
"484",29,765,0.74634,0.84005,0,0.9425,28,16
"485",29,797,0.85632,0.83308,0.64668,0.58593,28,31
"486",29,1123,0.83175,0,0.73437,0.77213,28,7
"487",29,1349,0,0,0,0.54343,28,27
"488",29,1505,0.54929,0.83649,0.88021,0.67418,28,14
"489",29,1736,0.55952,0.80686,0,0,28,22
"490",29,1806,0.78649,0.50475,0,0.72939,28,32
"491",30,31,0.90342,0.89493,0.92468,0.8913,32,1
"492",30,32,0.60487,0.5237,0,0.79325,32,23
"493",30,33,0.73352,0.7234,0.64926,0.51921,32,7
"494",30,35,0.91746,0.93583,0.92477,0.93879,32,14
"495",30,37,0.91676,0.77515,0.89875,0.74482,32,18
"496",30,39,0.93856,0.90318,0.92835,0.92641,32,24
"497",30,41,0.81741,0.92096,0.93369,0.96435,32,13
"498",30,42,0.96821,0.65954,0.8226,0.9211,32,19
"499",30,43,0.78695,0.87215,0.51367,0.80632,32,32
"500",30,51,0,0,0,0.5412,32,29
"501",30,52,0.79346,0.97162,0.80776,0.90746,32,12
"502",30,54,0.80417,0.98276,0.72225,0.93729,32,17
"503",30,56,0.94047,0.8438,0.95695,0.93102,32,6
"504",30,58,0.88857,0.72617,0.67096,0.83856,32,15
"505",30,118,0.87465,0.79617,0.86216,0.85368,32,21
"506",30,535,0.83037,0.51576,0.8977,0.66112,32,14
"507",30,812,0.68001,0.63202,0.62175,0.84397,32,21
"508",30,826,0.65368,0.74487,0.7712,0.54795,32,4
"509",30,852,0.6015,0.91603,0.78072,0.67179,32,6
"510",30,1695,0.80189,0.52825,0.93257,0.69864,32,26
"511",31,34,0.60931,0.71391,0.77249,0.5849,1,19
"512",31,36,0,0,0.68414,0.86918,1,19
"513",31,38,0.95115,0.97073,0.94251,0.97478,1,25
"514",31,39,0.98378,0.79386,0.93187,0.84931,1,24
"515",31,41,0.99596,0.98816,0.94991,0.9392,1,13
"516",31,44,0.93941,0.97102,0.96911,0.94608,1,18
"517",31,45,0,0,0,0.8141,1,2
"518",31,48,0.94009,0.95292,0.97708,0.97269,1,29
"519",31,49,0.61559,0.52468,0.5554,0.74314,1,7
"520",31,56,0,0.52492,0,0.5568,1,6
"521",31,58,0.60596,0.5076,0.82,0.56428,1,15
"522",31,256,0.95838,0.7105,0.9216,0.9206,1,16
"523",31,274,0,0.79822,0.91063,0.72499,1,11
"524",31,311,0.81121,0.94225,0.94945,0.84778,1,32
"525",31,368,0.96375,0.85743,0.9647,0.64981,1,5
"526",31,443,0.95901,0.79435,0,0.9223,1,17
"527",31,602,0.95099,0.98505,0.95676,0.95048,1,12
"528",31,665,0.88277,0.87956,0.73002,0.58735,1,22
"529",31,1131,0.81645,0.90317,0.68905,0.94502,1,10
"530",31,1434,0.98365,0.97205,0.99585,0.90365,1,18
"531",31,1541,0.80815,0.69296,0.7588,0.55145,1,32
"532",31,1962,0,0.76119,0.66017,0,1,21
"533",32,33,0,0,0,0.77334,23,7
"534",32,34,0.874,0.85184,0.93897,0.75535,23,19
"535",32,35,0.98805,0.88328,0.90184,0.97807,23,14
"536",32,36,0.90389,0.79548,0.91695,0.54388,23,19
"537",32,37,0.94869,0.82572,0.88596,0.93916,23,18
"538",32,38,0.97862,0.64574,0.81317,0.80404,23,25
"539",32,41,0.54797,0.63973,0.70256,0.77606,23,13
"540",32,46,0.62233,0.69316,0.60352,0.6062,23,18
"541",32,49,0.53791,0.86845,0.80847,0.51251,23,7
"542",32,58,0.82703,0.53867,0.96974,0,23,15
"543",32,59,0.9688,0.99096,0.97647,0.96532,23,30
"544",32,102,0.85717,0.61343,0.81787,0.80626,23,22
"545",32,305,0.87255,0.92226,0.93067,0.9011,23,29
"546",32,405,0.95224,0.91462,0.87397,0.69055,23,9
"547",32,416,0.7452,0.8437,0.92796,0.68888,23,26
"548",32,703,0.88359,0.9132,0.92142,0.8849,23,27
"549",32,754,0.98033,0.89633,0.93523,0.91382,23,17
"550",32,920,0.85529,0.95138,0.77382,0.75977,23,20
"551",32,921,0.79092,0.87801,0.59316,0.89958,23,28
"552",32,1053,0.99067,0.82817,0.85856,0.92074,23,31
"553",32,1056,0,0.86708,0.83922,0.68696,23,8
"554",32,1103,0.95998,0.89054,0.96115,0.90627,23,21
"555",32,1479,0.67934,0.75914,0.75456,0.64675,23,30
"556",33,36,0,0.64881,0,0,7,19
"557",33,40,0.80326,0.862,0.88746,0.57961,7,20
"558",33,43,0.81127,0.8588,0.80686,0.65619,7,32
"559",33,46,0.83311,0.70714,0,0.80561,7,18
"560",33,47,0.66214,0.70298,0.61909,0.80937,7,18
"561",33,52,0.83605,0.84396,0.59134,0.90163,7,12
"562",33,54,0.55962,0.81601,0.9053,0.90379,7,17
"563",33,57,0.81712,0.61379,0.69128,0.54004,7,32
"564",33,58,0.94254,0.91011,0.89853,0.94036,7,15
"565",33,79,0.88333,0.8536,0.83695,0.85253,7,15
"566",33,106,0.96649,0.92331,0.97562,0.91978,7,30
"567",33,260,0.95149,0.95736,0.83818,0.94189,7,11
"568",33,812,0.89654,0.91266,0.91876,0.61449,7,21
"569",33,891,0.78099,0.87169,0.95789,0.90985,7,5
"570",33,1008,0.91613,0.74099,0.96368,0.91746,7,12
"571",33,1110,0.75204,0.68175,0.67144,0.60922,7,13
"572",33,1254,0.63222,0,0.70354,0,7,26
"573",33,1280,0.93523,0.73242,0,0.52087,7,28
"574",33,1369,0.92706,0.96007,0.92711,0.88384,7,32
"575",33,1519,0.52798,0.84351,0.51898,0.86761,7,19
"576",33,1665,0.72583,0.90583,0.9579,0.87977,7,7
"577",33,1670,0.89834,0,0,0.72495,7,7
"578",33,1682,0,0,0.71076,0.92701,7,23
"579",34,37,0.97266,0.8693,0.96419,0.97481,19,18
"580",34,38,0.53019,0,0.81518,0.69394,19,25
"581",34,48,0.72167,0.82387,0.77167,0.70579,19,29
"582",34,49,0.70586,0.57868,0,0.77333,19,7
"583",34,52,0,0,0,0,19,12
"584",34,55,0.61925,0.5444,0.75631,0,19,30
"585",34,56,0.94486,0.86437,0.72215,0.76606,19,6
"586",34,57,0.97322,0.8907,0.93758,0.86136,19,32
"587",34,203,0.88277,0.77839,0.84826,0.85941,19,10
"588",34,279,0.91963,0.89934,0.88148,0.87789,19,18
"589",34,404,0.50557,0,0.53548,0.60829,19,21
"590",34,453,0.79649,0.64961,0,0.88589,19,24
"591",34,616,0.8611,0.8796,0.77675,0.77245,19,24
"592",34,806,0.90928,0.58546,0.88781,0.86253,19,13
"593",34,857,0.81617,0.74417,0.68673,0.6587,19,30
"594",34,861,0.78636,0,0.79453,0,19,14
"595",34,963,0.9308,0.84639,0.9255,0.97622,19,19
"596",34,1194,0.73927,0.7127,0,0.72348,19,27
"597",34,1256,0.80369,0.64815,0.86063,0.70438,19,23
"598",34,1501,0.88612,0.58476,0.76965,0.88593,19,28
"599",34,1671,0.95702,0.95881,0.85425,0.92411,19,31
"600",34,1899,0.81256,0.85576,0.73134,0.89362,19,14
"601",34,1974,0,0.67078,0.67852,0.81868,19,24
"602",35,40,0.94769,0.93784,0.95282,0.97169,14,20
"603",35,43,0.93902,0.80807,0.77171,0.8777,14,32
"604",35,47,0.76764,0.95377,0.85943,0.76527,14,18
"605",35,49,0.8294,0.88812,0,0.81484,14,7
"606",35,50,0.93993,0.82466,0.92869,0.77095,14,12
"607",35,51,0.89094,0.88877,0.96226,0.63177,14,29
"608",35,53,0.82721,0.72004,0.53142,0.77726,14,28
"609",35,56,0.89565,0.89578,0.90198,0.7021,14,6
"610",35,57,0.85165,0.90788,0.98586,0.96874,14,32
"611",35,333,0.91776,0.9059,0.86589,0.88473,14,24
"612",35,353,0.55975,0.73945,0.56726,0.96103,14,22
"613",35,551,0.78594,0.94873,0.76249,0.93357,14,24
"614",35,556,0.73717,0.63716,0.69866,0,14,27
"615",35,764,0.88058,0.68678,0.80286,0.9011,14,10
"616",35,836,0.73166,0.5338,0,0.81828,14,25
"617",35,857,0.90898,0.92323,0.83023,0.90252,14,30
"618",35,995,0,0.73548,0.72062,0.79457,14,12
"619",35,1134,0.83515,0.94419,0.91088,0.94601,14,19
"620",35,1260,0.9339,0.84794,0.93238,0.86396,14,25
"621",35,1370,0.88191,0.51582,0.75746,0.77825,14,28
"622",35,1456,0.87945,0.88505,0.94916,0.91235,14,25
"623",35,1570,0.95069,0.85682,0.79619,0.6896,14,16
"624",35,1825,0.66352,0.82536,0.82766,0.86375,14,26
"625",36,37,0.74862,0.78151,0.72141,0.82714,19,18
"626",36,38,0.94593,0.88361,0.97605,0.86666,19,25
"627",36,39,0.95543,0.82438,0.62433,0.8775,19,24
"628",36,40,0.70277,0.81652,0.80961,0.82456,19,20
"629",36,42,0.96054,0,0.83096,0.75223,19,19
"630",36,44,0.89828,0.84611,0.95867,0.92415,19,18
"631",36,45,0.87548,0.85944,0.87541,0.78178,19,2
"632",36,47,0.78441,0.69039,0.64136,0.72298,19,18
"633",36,48,0.96067,0.92714,0.92399,0.8617,19,29
"634",36,49,0,0.63271,0,0.63661,19,7
"635",36,50,0.57729,0,0.84316,0.76089,19,12
"636",36,52,0.61963,0.92467,0.89475,0.81066,19,12
"637",36,55,0.92838,0.91912,0,0.72866,19,30
"638",36,115,0.93956,0.91548,0.94219,0.90998,19,5
"639",36,408,0.9101,0.90691,0.74715,0.72192,19,21
"640",36,527,0,0,0,0,19,31
"641",36,550,0.63876,0.6182,0.62924,0.70358,19,25
"642",36,564,0.83756,0.91084,0.72243,0.89921,19,10
"643",36,612,0.70781,0.85302,0.94035,0.95314,19,13
"644",36,623,0.85695,0.62032,0.63691,0.72474,19,2
"645",36,698,0.56572,0.9222,0.76076,0,19,10
"646",36,843,0.86444,0,0.85069,0,19,20
"647",36,894,0.87431,0.934,0.91357,0.94723,19,27
"648",36,1046,0,0,0,0,19,6
"649",36,1347,0,0,0,0.67055,19,9
"650",36,1595,0.68023,0,0.62887,0.73564,19,4
"651",36,1839,0.94984,0.80553,0.95378,0.84353,19,25
"652",36,1899,0.71416,0.70058,0,0.83007,19,14
"653",37,41,0.7102,0.74001,0.61654,0.95181,18,13
"654",37,42,0.66569,0.66845,0.7591,0.51199,18,19
"655",37,43,0.75446,0.5778,0,0,18,32
"656",37,44,0.83605,0.82776,0.91771,0.82952,18,18
"657",37,48,0,0.60061,0.85178,0,18,29
"658",37,49,0.97011,0.97392,0.93626,0.91906,18,7
"659",37,50,0.7716,0.6675,0.66901,0.56919,18,12
"660",37,52,0.78273,0.78443,0.75344,0.8553,18,12
"661",37,54,0.94377,0.84739,0.93484,0.93202,18,17
"662",37,55,0.64702,0.5822,0.61778,0.70881,18,30
"663",37,56,0.8549,0.61297,0.78401,0.52153,18,6
"664",37,58,0.90008,0.94826,0.89125,0.95284,18,15
"665",37,59,0.67713,0,0,0,18,30
"666",37,468,0.62893,0.9202,0.95752,0.75635,18,31
"667",37,1674,0.86659,0.67327,0.82979,0.84825,18,25
"668",37,1876,0.84859,0.83225,0.8765,0.58616,18,21
"669",37,1970,0.9473,0.83053,0.92225,0.94773,18,27
"670",38,42,0.80694,0.86884,0.87336,0.78565,25,19
"671",38,45,0.63068,0.77768,0.70024,0.63934,25,2
"672",38,49,0.96681,0.89325,0.81942,0.88286,25,7
"673",38,50,0.76793,0.75331,0.52188,0.89571,25,12
"674",38,51,0.75921,0.90345,0.74824,0.61445,25,29
"675",38,55,0.83228,0.97528,0.93409,0.97876,25,30
"676",38,56,0.73657,0.54202,0.72225,0.57541,25,6
"677",38,57,0.93978,0.99294,0.81903,0.97572,25,32
"678",38,58,0.91047,0,0.79038,0.79909,25,15
"679",38,59,0.82803,0.67863,0.81502,0.90431,25,30
"680",38,372,0.78637,0.90843,0.91655,0.61593,25,24
"681",38,739,0.77929,0.79048,0.72797,0.69138,25,26
"682",38,754,0.57581,0.57582,0,0,25,17
"683",38,895,0,0.85666,0.81941,0.59806,25,6
"684",38,1205,0.8577,0.9474,0.79904,0.81246,25,32
"685",38,1667,0.91649,0.90016,0.86396,0.76808,25,13
"686",39,40,0.76418,0.89478,0.99069,0.82714,24,20
"687",39,42,0,0,0.57386,0,24,19
"688",39,43,0.57168,0.52293,0.60369,0,24,32
"689",39,44,0,0.71392,0.52043,0.55389,24,18
"690",39,46,0.81729,0.70887,0.71826,0.6404,24,18
"691",39,50,0.88319,0.90633,0.94078,0.96127,24,12
"692",39,51,0.90206,0.88957,0.94533,0.91196,24,29
"693",39,53,0.95402,0.96271,0.95811,0.91935,24,28
"694",39,55,0.94711,0.64517,0.85906,0.67128,24,30
"695",39,56,0.70267,0.9282,0.94278,0.94855,24,6
"696",39,57,0.90243,0.92211,0.79455,0.92438,24,32
"697",39,58,0.74725,0.88384,0.90525,0.94937,24,15
"698",39,888,0.7842,0.84468,0.83242,0.82435,24,21
"699",39,981,0.74537,0.89562,0.92396,0.74693,24,25
"700",39,1229,0.62539,0.67625,0.811,0.91544,24,15
"701",39,1251,0.78989,0.79505,0.7448,0.81563,24,6
"702",39,1263,0.79914,0.71685,0.86456,0.74575,24,32
"703",39,1644,0.82963,0.71963,0.79031,0.87698,24,21
"704",39,1782,0.81096,0.64505,0.70684,0.77231,24,31
"705",39,1864,0.73755,0.88113,0.84938,0.93271,24,26
"706",39,1953,0.73123,0.83615,0.54473,0.73654,24,9
"707",39,1979,0.81178,0.9497,0.83763,0.77243,24,30
"708",40,41,0.8293,0.80784,0.71398,0.62282,20,13
"709",40,42,0.78437,0.75334,0.87046,0.73329,20,19
"710",40,45,0.57499,0.91102,0.7922,0.88525,20,2
"711",40,53,0.52235,0.56022,0,0,20,28
"712",40,54,0.66797,0.72616,0.53423,0.7627,20,17
"713",40,184,0.8731,0.90416,0.90668,0.74664,20,7
"714",40,385,0.93911,0.71183,0.94597,0.71536,20,26
"715",40,696,0.79678,0,0,0.78893,20,26
"716",40,1002,0.85863,0.89314,0.89755,0.89431,20,29
"717",40,1250,0.88822,0.86931,0.92434,0.9503,20,8
"718",40,1253,0.57772,0.89263,0.94474,0.61631,20,20
"719",40,1315,0.97442,0.97464,0.95069,0.93114,20,4
"720",40,1520,0,0,0,0,20,25
"721",40,1808,0.7749,0.66735,0.85352,0.91881,20,12
"722",40,1898,0.71268,0.90919,0.54744,0.94337,20,15
"723",40,1913,0.60684,0.82474,0,0.5576,20,27
"724",41,42,0.84277,0.83552,0.66833,0.87178,13,19
"725",41,44,0.87282,0.67806,0.80262,0.8338,13,18
"726",41,47,0.74211,0.90185,0.79815,0.8967,13,18
"727",41,48,0.98796,0.92723,0.97864,0.94201,13,29
"728",41,50,0.94872,0.87368,0.97547,0.97711,13,12
"729",41,51,0.84337,0.92217,0.75086,0.7138,13,29
"730",41,53,0.82929,0.74989,0.62558,0.77082,13,28
"731",41,55,0.74317,0.84456,0.80681,0,13,30
"732",41,56,0.80536,0,0.89678,0.88791,13,6
"733",41,57,0,0.58381,0.8262,0,13,32
"734",41,102,0,0.72189,0.52923,0.8248,13,22
"735",41,196,0.7494,0.75543,0.66498,0.8185,13,21
"736",41,471,0.59215,0,0.6875,0.68599,13,12
"737",41,591,0.66188,0.91472,0.51964,0.6617,13,8
"738",41,690,0.92074,0.88059,0.9195,0.69476,13,30
"739",41,727,0.91976,0.89953,0.87474,0.95839,13,24
"740",41,758,0.95498,0.91666,0.91231,0.81565,13,6
"741",41,893,0.94218,0.86561,0.93232,0.78452,13,12
"742",41,1022,0.74202,0.80941,0.65329,0.84037,13,32
"743",41,1153,0.85272,0.97121,0.94862,0.97225,13,18
"744",41,1306,0.55521,0,0.60484,0.55651,13,3
"745",41,1651,0.97596,0.74113,0.90687,0.84059,13,6
"746",41,1806,0.92056,0.90898,0.87241,0.95284,13,32
"747",41,1963,0.90623,0.91001,0.88077,0.77827,13,5
"748",42,47,0.87201,0.65576,0.8255,0.62509,19,18
"749",42,48,0.8183,0.71357,0.67321,0.86513,19,29
"750",42,51,0.90485,0.88518,0.84734,0.91425,19,29
"751",42,52,0.84529,0.91266,0.91551,0.93602,19,12
"752",42,59,0.65833,0.54106,0,0,19,30
"753",42,201,0,0.75773,0.79988,0.64988,19,22
"754",42,266,0.62075,0,0.69674,0.92224,19,32
"755",42,273,0.544,0.72247,0.65245,0.83252,19,17
"756",42,304,0.67033,0.72174,0,0.70804,19,22
"757",42,341,0.64947,0.77322,0.67038,0.51681,19,8
"758",42,635,0.8123,0.68473,0.96953,0.63732,19,28
"759",42,765,0.78385,0.79251,0.81206,0.85364,19,16
"760",42,966,0.90758,0.72652,0.79657,0,19,14
"761",42,1011,0.63132,0.92244,0.5219,0.91111,19,31
"762",42,1028,0.96454,0.92876,0.94348,0.93186,19,31
"763",42,1124,0.93048,0.76875,0.96385,0.83522,19,21
"764",42,1225,0.75447,0.67853,0.92034,0.96361,19,17
"765",42,1273,0.92437,0.84966,0.62285,0.70559,19,19
"766",42,1306,0.92196,0.93828,0.94327,0.94486,19,3
"767",42,1317,0.79334,0.93893,0.91696,0.90912,19,19
"768",42,1349,0.85665,0.97023,0.9056,0.72916,19,27
"769",42,1518,0.97232,0.76699,0.87625,0.92759,19,31
"770",42,1568,0,0.59933,0,0.76976,19,6
"771",42,1751,0.91606,0.84631,0.9741,0.89372,19,10
"772",42,1869,0.81904,0.86513,0.69048,0.6557,19,30
"773",42,1908,0.91853,0.93016,0.82439,0.93205,19,19
"774",42,1999,0.92661,0.9394,0.84653,0.95248,19,26
"775",43,44,0.75568,0.86496,0.79023,0.75375,32,18
"776",43,45,0.88161,0.84705,0.84648,0.89475,32,2
"777",43,46,0.89956,0.87048,0.93598,0.92979,32,18
"778",43,49,0.87836,0.68031,0.80812,0.57965,32,7
"779",43,50,0.63123,0.74159,0.86521,0.60338,32,12
"780",43,52,0.7623,0.83061,0.69211,0.65935,32,12
"781",43,53,0.89141,0.56116,0.64627,0.93749,32,28
"782",43,55,0.65689,0.59021,0.74728,0.90191,32,30
"783",43,57,0.86446,0.88493,0.70344,0.57947,32,32
"784",43,58,0.84751,0.65543,0.93197,0.94278,32,15
"785",43,59,0,0.85403,0.67079,0.94181,32,30
"786",43,207,0,0.52619,0,0,32,1
"787",43,621,0.86599,0.94678,0.83697,0.82552,32,27
"788",43,682,0.78157,0.91487,0.55551,0.91156,32,14
"789",43,713,0.57755,0.57877,0,0.79703,32,19
"790",43,721,0.68932,0.79257,0.6797,0.81853,32,21
"791",43,1083,0.88358,0.97748,0.84902,0.97031,32,28
"792",43,1173,0,0,0,0.52179,32,17
"793",43,1202,0.75543,0.85901,0,0,32,14
"794",43,1496,0.8942,0.54599,0.77553,0.78928,32,25
"795",43,1937,0,0,0.59635,0,32,19
"796",44,45,0.60275,0,0.64562,0.56694,18,2
"797",44,47,0.86407,0.56221,0.57272,0.91582,18,18
"798",44,53,0.66149,0.69372,0.55236,0.63653,18,28
"799",44,55,0,0.65776,0.5972,0.59102,18,30
"800",44,57,0.75587,0.60215,0.91859,0.92161,18,32
"801",44,58,0.78515,0.90165,0,0.90148,18,15
"802",44,59,0.86084,0.57091,0.74879,0.5629,18,30
"803",44,281,0.5546,0.85574,0.86862,0.76164,18,21
"804",44,342,0,0,0,0,18,28
"805",44,524,0.91844,0.85095,0.62447,0.59798,18,29
"806",44,650,0.73346,0.75668,0,0,18,6
"807",44,764,0.88911,0.8413,0.61232,0,18,10
"808",44,800,0.88198,0.61553,0.76352,0.72871,18,3
"809",44,1005,0.56084,0.80806,0,0.51354,18,29
"810",44,1129,0.85374,0,0.79525,0.70615,18,26
"811",44,1306,0.82932,0.92595,0,0.82338,18,3
"812",44,1398,0.94582,0.64298,0.93382,0.93669,18,18
"813",44,1436,0.86881,0.84374,0.62675,0.89796,18,14
"814",44,1458,0.83363,0.90831,0,0.79291,18,22
"815",44,1561,0.65044,0.74978,0.71851,0.59582,18,11
"816",44,1605,0,0.61647,0,0,18,30
"817",44,1610,0.62567,0.6122,0.55789,0.84378,18,3
"818",44,1708,0.62533,0.76095,0.62261,0.85094,18,2
"819",45,47,0.98472,0.95474,0.94794,0.88319,2,18
"820",45,51,0.96084,0.82382,0.97214,0.98576,2,29
"821",45,53,0,0.89553,0.90281,0.92364,2,28
"822",45,465,0.72634,0.70056,0.53129,0.74462,2,20
"823",45,672,0.65895,0,0.55053,0.66854,2,31
"824",45,893,0.90028,0.68329,0.72629,0.88519,2,12
"825",45,1455,0.96099,0.98102,0.92606,0.93572,2,7
"826",45,1673,0.65067,0.95642,0.95044,0.83727,2,26
"827",45,1700,0.93844,0.77555,0.98307,0.97787,2,26
"828",45,1810,0.95056,0.95635,0.63395,0.93747,2,6
"829",46,47,0.90192,0.9715,0.77341,0.69371,18,18
"830",46,54,0.70575,0.74116,0.6893,0.69683,18,17
"831",46,57,0.9443,0.83763,0.89909,0.94625,18,32
"832",46,58,0.73546,0.55229,0.78755,0.72989,18,15
"833",46,253,0.83748,0.79383,0.91826,0.74273,18,5
"834",46,579,0.81201,0,0.77287,0.56196,18,24
"835",46,644,0.94422,0.90425,0.71064,0.68207,18,12
"836",46,844,0.77334,0.82364,0.59891,0,18,22
"837",46,1162,0.6139,0.76228,0.71927,0,18,20
"838",46,1823,0,0.58322,0.77317,0.74212,18,11
"839",46,1903,0.78267,0.90739,0.8475,0.9398,18,17
"840",47,50,0.59438,0.77877,0.91124,0.84041,18,12
"841",47,51,0.93578,0.96881,0.99314,0.97787,18,29
"842",47,54,0,0,0.94843,0.83602,18,17
"843",47,58,0.8591,0.73518,0.82559,0.76614,18,15
"844",47,611,0.57025,0.79847,0.66583,0.65478,18,27
"845",47,665,0.95611,0.9552,0.60372,0.61897,18,22
"846",47,828,0,0.68681,0.57959,0,18,15
"847",47,857,0.89935,0.89947,0.79163,0.78252,18,30
"848",47,1042,0,0.88546,0.92823,0.85596,18,27
"849",47,1105,0.86414,0.80084,0.91161,0.81107,18,11
"850",47,1438,0.76659,0.54983,0.67297,0.7793,18,3
"851",47,1589,0.95516,0.92482,0.8746,0.91182,18,28
"852",47,1829,0.80788,0.86346,0.85465,0.69591,18,13
"853",47,1961,0.89171,0.86319,0.91388,0.9087,18,13
"854",48,49,0.85447,0.66249,0.81387,0.86921,29,7
"855",48,50,0.86028,0.78642,0.81832,0.84838,29,12
"856",48,51,0,0.73592,0,0,29,29
"857",48,53,0.91066,0.8062,0.8856,0.88111,29,28
"858",48,57,0.85842,0.74358,0.55523,0.82592,29,32
"859",48,59,0.9061,0.88939,0.95518,0.9205,29,30
"860",48,119,0.90129,0.53842,0.70109,0.81215,29,29
"861",48,141,0.76665,0.76537,0.76498,0.79609,29,16
"862",48,292,0.98104,0.96269,0.98636,0.70589,29,18
"863",48,471,0.56056,0.62339,0.93542,0.66151,29,12
"864",48,489,0.50255,0,0.66314,0.57242,29,21
"865",48,534,0,0.61499,0.53099,0.70375,29,16
"866",48,550,0.62993,0,0.68946,0.61603,29,25
"867",48,573,0.89477,0.72229,0.86021,0.9437,29,17
"868",48,1099,0.74284,0.56974,0.74472,0.80099,29,8
"869",48,1234,0.50218,0.90655,0.95555,0.91316,29,31
"870",48,1497,0.89499,0.91622,0.75631,0.78519,29,2
"871",48,1502,0.89376,0.68437,0.53313,0.6428,29,32
"872",48,1534,0.94233,0.80423,0.81665,0.88334,29,2
"873",48,1608,0.57064,0,0,0,29,32
"874",48,1694,0.7801,0.81559,0.9223,0.90163,29,5
"875",49,53,0.57432,0.554,0.74714,0.68315,7,28
"876",49,58,0.91574,0.85376,0.82132,0.91377,7,15
"877",49,147,0.80833,0.64243,0.65693,0.71042,7,30
"878",49,556,0,0,0,0.70969,7,27
"879",49,693,0.60513,0.69989,0.61661,0,7,20
"880",49,876,0.85125,0.88933,0.55583,0.7744,7,22
"881",49,944,0.90482,0,0.88526,0.77061,7,26
"882",49,945,0.85944,0.57442,0.8986,0.97243,7,13
"883",49,1001,0,0,0,0,7,11
"884",49,1226,0.80717,0.74076,0.58945,0,7,9
"885",49,1259,0.53261,0.93189,0.83013,0.92439,7,29
"886",49,1554,0.68098,0.7014,0.5832,0,7,19
"887",50,51,0.80089,0.81267,0.8369,0.57625,12,29
"888",50,55,0.72589,0.68304,0,0.85728,12,30
"889",50,137,0.78889,0.67289,0.60472,0.79691,12,21
"890",50,773,0.649,0.62414,0,0.53064,12,23
"891",50,982,0.78803,0.84253,0.63599,0.808,12,28
"892",50,1233,0.80188,0.85567,0.66357,0.94433,12,21
"893",50,1317,0.89129,0.8419,0.84339,0.94507,12,19
"894",50,1545,0.71859,0.86094,0.73235,0.78432,12,21
"895",50,1560,0.66403,0.69329,0.77936,0.86025,12,7
"896",51,53,0.89655,0.97463,0.92183,0.77,29,28
"897",51,54,0.86038,0.91625,0.87209,0.53718,29,17
"898",51,58,0,0.83903,0.55105,0.72579,29,15
"899",51,194,0.91762,0.7581,0.85697,0.74253,29,30
"900",51,476,0.94582,0.90233,0.8982,0.9163,29,10
"901",51,1021,0.95218,0.85702,0.90106,0.80491,29,16
"902",51,1241,0.743,0.61167,0,0,29,30
"903",51,1312,0.53063,0.8664,0.80296,0.67154,29,3
"904",51,1657,0.65471,0.68582,0.81517,0.86839,29,4
"905",51,1673,0.60281,0.68897,0.84261,0.84462,29,26
"906",51,1730,0.76282,0.78945,0.94106,0.67544,29,11
"907",51,1943,0.91121,0.6675,0.81463,0.95723,29,3
"908",51,1974,0.58783,0.90387,0.83623,0.71815,29,24
"909",52,53,0.88172,0.77399,0.89463,0.90859,12,28
"910",52,56,0.9574,0.98515,0.95245,0.97732,12,6
"911",52,57,0.85033,0.68714,0.81315,0.81009,12,32
"912",52,187,0.9354,0.73321,0,0.85054,12,32
"913",52,386,0.55175,0.6858,0.64287,0,12,17
"914",52,400,0.69973,0.87542,0.85334,0,12,31
"915",52,657,0.83746,0.68603,0.96817,0.92681,12,28
"916",52,789,0.59318,0.76698,0.70864,0.57312,12,15
"917",52,804,0.77408,0,0.61152,0.59763,12,31
"918",52,1253,0.55914,0.54792,0.72357,0,12,20
"919",52,1635,0.71674,0.6332,0.86958,0.9471,12,27
"920",52,1725,0.76697,0.8311,0,0.55003,12,22
"921",53,54,0.887,0.61333,0.51772,0.85866,28,17
"922",53,58,0.62817,0,0.56717,0.85183,28,15
"923",53,59,0.87858,0.97437,0.94004,0.91524,28,30
"924",53,477,0.73404,0.67412,0.71331,0.68572,28,29
"925",53,528,0.92295,0.90565,0.92436,0.93125,28,29
"926",53,530,0,0,0,0.59338,28,20
"927",53,852,0.97896,0.87947,0.81805,0.67046,28,6
"928",53,1657,0.95591,0.8877,0.66433,0.75739,28,4
"929",53,1763,0.64005,0.76487,0.68112,0.78728,28,26
"930",53,1906,0.81471,0.89106,0.92798,0.97274,28,5
"931",54,133,0.6852,0.90384,0.79261,0.76335,17,7
